check_id	claim	source_table	source_row_or_key	recorded_value	source_value	verification	note
Q0097	Results Figure5A displayed interval GSE302495	derived_data/publication_source_tables/S11_10.tsv	"{""dataset"": ""GSE302495""}; TSV line 3; field=g_PTPN22_ci_high"	1.02	1.01895492347598	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0098	Results Figure5A displayed interval GSE302495	derived_data/publication_source_tables/S11_10.tsv	"{""dataset"": ""GSE302495""}; TSV line 3; field=g_AF35"	0.75	0.751586410140703	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0099	Results Figure5A displayed interval GSE302495	derived_data/publication_source_tables/S11_10.tsv	"{""dataset"": ""GSE302495""}; TSV line 3; field=g_AF35_ci_low"	0.19	0.185487398724862	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0100	Results Figure5A displayed interval GSE302495	derived_data/publication_source_tables/S11_10.tsv	"{""dataset"": ""GSE302495""}; TSV line 3; field=g_AF35_ci_high"	1.45	1.45246248241561	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0101	Results Figure5A displayed interval GSE302495	derived_data/publication_source_tables/S11_10.tsv	"{""dataset"": ""GSE302495""}; TSV line 3; field=delta_g"	0.28	0.281109804561694	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0102	Results Figure5A displayed interval GSE302495	derived_data/publication_source_tables/S11_10.tsv	"{""dataset"": ""GSE302495""}; TSV line 3; field=delta_ci_low"	-0.02	-0.0215989042153338	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0103	Results Figure5A displayed interval GSE302495	derived_data/publication_source_tables/S11_10.tsv	"{""dataset"": ""GSE302495""}; TSV line 3; field=delta_ci_high"	0.70	0.695906294303616	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0104	Results clinical single-member robustness ERP117672	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""ERP117672"", ""analysis"": ""single_member""}; TSV line 2; field=delta_g_min"	-0.03265	-0.032651290147488354	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0105	Results clinical single-member robustness ERP117672	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""ERP117672"", ""analysis"": ""single_member""}; TSV line 2; field=delta_g_max"	0.03520	0.03519927781939591	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0106	Results clinical dropout ERP117672	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""ERP117672"", ""analysis"": ""random_dropout"", ""level"": ""50""}; TSV line 7; field=g_median"	0.85823	0.8582311053191152	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0107	Results clinical dropout ERP117672	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""ERP117672"", ""analysis"": ""random_dropout"", ""level"": ""50""}; TSV line 7; field=g_min"	0.52961	0.5296071150640128	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0108	Results clinical dropout ERP117672	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""ERP117672"", ""analysis"": ""random_dropout"", ""level"": ""50""}; TSV line 7; field=g_max"	1.15485	1.1548495285620828	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0109	Clinical direction retained ERP117672	derived_data/publication_source_tables/S12_03.tsv	single_member one of 35; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0110	Clinical direction retained ERP117672	derived_data/publication_source_tables/S12_03.tsv	random_dropout 10; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0111	Clinical direction retained ERP117672	derived_data/publication_source_tables/S12_03.tsv	random_dropout 20; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0112	Clinical direction retained ERP117672	derived_data/publication_source_tables/S12_03.tsv	random_dropout 30; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0113	Clinical direction retained ERP117672	derived_data/publication_source_tables/S12_03.tsv	random_dropout 40; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0114	Clinical direction retained ERP117672	derived_data/publication_source_tables/S12_03.tsv	random_dropout 50; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0115	Results clinical single-member robustness GSE302495	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""GSE302495"", ""analysis"": ""single_member""}; TSV line 8; field=delta_g_min"	-0.02128	-0.02127741076254064	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0116	Results clinical single-member robustness GSE302495	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""GSE302495"", ""analysis"": ""single_member""}; TSV line 8; field=delta_g_max"	0.03433	0.034327276835919074	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0117	Results clinical dropout GSE302495	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""GSE302495"", ""analysis"": ""random_dropout"", ""level"": ""50""}; TSV line 13; field=g_median"	0.73392	0.7339170042270982	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0118	Results clinical dropout GSE302495	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""GSE302495"", ""analysis"": ""random_dropout"", ""level"": ""50""}; TSV line 13; field=g_min"	0.49949	0.49949315222932267	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0119	Results clinical dropout GSE302495	derived_data/publication_source_tables/S12_03.tsv	"{""cohort"": ""GSE302495"", ""analysis"": ""random_dropout"", ""level"": ""50""}; TSV line 13; field=g_max"	0.95997	0.9599678564948142	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0120	Clinical direction retained GSE302495	derived_data/publication_source_tables/S12_03.tsv	single_member one of 35; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0121	Clinical direction retained GSE302495	derived_data/publication_source_tables/S12_03.tsv	random_dropout 10; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0122	Clinical direction retained GSE302495	derived_data/publication_source_tables/S12_03.tsv	random_dropout 20; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0123	Clinical direction retained GSE302495	derived_data/publication_source_tables/S12_03.tsv	random_dropout 30; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0124	Clinical direction retained GSE302495	derived_data/publication_source_tables/S12_03.tsv	random_dropout 40; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0125	Clinical direction retained GSE302495	derived_data/publication_source_tables/S12_03.tsv	random_dropout 50; field=positive_fraction	1	1.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0126	PTPN22 later-observed median and original interval	derived_data/publication_source_tables/S07_08.tsv	"{""analysis_family"": ""PRIMARY_PATIENT_SUMMARY"", ""analysis_id"": ""blood_unadjusted""}; TSV line 2; field=estimate"	0.184	0.184418423949898	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0127	PTPN22 later-observed median and original interval	derived_data/publication_source_tables/S07_08.tsv	"{""analysis_family"": ""PRIMARY_PATIENT_SUMMARY"", ""analysis_id"": ""blood_unadjusted""}; TSV line 2; field=ci_low"	0.033	0.0334734300159177	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0128	PTPN22 later-observed median and original interval	derived_data/publication_source_tables/S07_08.tsv	"{""analysis_family"": ""PRIMARY_PATIENT_SUMMARY"", ""analysis_id"": ""blood_unadjusted""}; TSV line 2; field=ci_high"	0.198	0.198372790750984	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0129	Results PTPN22 expanded_minus_singleton_ptpn22	derived_data/publication_source_tables/S07_07.tsv	"{""metric"": ""expanded_minus_singleton_ptpn22""}; TSV line 2; field=mean_patient_effect"	0.256	0.256423508640341	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0130	Results PTPN22 expanded_minus_singleton_ptpn22	derived_data/publication_source_tables/S07_07.tsv	"{""metric"": ""expanded_minus_singleton_ptpn22""}; TSV line 2; field=bootstrap_ci_low"	0.203	0.203482918477085	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0131	Results PTPN22 expanded_minus_singleton_ptpn22	derived_data/publication_source_tables/S07_07.tsv	"{""metric"": ""expanded_minus_singleton_ptpn22""}; TSV line 2; field=bootstrap_ci_high"	0.304	0.303786816421598	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0132	Results PTPN22 persistent_minus_nonpersistent_ptpn22	derived_data/publication_source_tables/S07_07.tsv	"{""metric"": ""persistent_minus_nonpersistent_ptpn22""}; TSV line 6; field=mean_patient_effect"	0.270	0.270223888955937	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0133	Results PTPN22 persistent_minus_nonpersistent_ptpn22	derived_data/publication_source_tables/S07_07.tsv	"{""metric"": ""persistent_minus_nonpersistent_ptpn22""}; TSV line 6; field=bootstrap_ci_low"	0.212	0.211954751249437	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0134	Results PTPN22 persistent_minus_nonpersistent_ptpn22	derived_data/publication_source_tables/S07_07.tsv	"{""metric"": ""persistent_minus_nonpersistent_ptpn22""}; TSV line 6; field=bootstrap_ci_high"	0.323	0.323271796848465	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0135	Figure2 cross-cohort gene-pair correlation	derived_data/publication_source_tables/AF35_PROGRAM_COHERENCE_CROSS_COHORT.tsv	ERP117672__GSE302495; field=pair_n	595	595	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0136	Figure2 cross-cohort gene-pair correlation	derived_data/publication_source_tables/AF35_PROGRAM_COHERENCE_CROSS_COHORT.tsv	ERP117672__GSE302495; field=covariance_pearson	0.711	0.7105442582581755	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0137	Figure2 cross-cohort gene-pair correlation	derived_data/publication_source_tables/AF35_PROGRAM_COHERENCE_CROSS_COHORT.tsv	ERP117672__GSE302495; field=covariance_spearman	0.713	0.7131717468797528	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0138	Figure1B terminal exhaustion discovery	derived_data/publication_source_tables/CLAIM_TISSUE_STATE_CORRELATIONS.tsv	PTPN22 / T_terminal_exhaustion; field=median_patient_rho_discovery	0.131	0.131170936573741	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0139	Figure1B terminal exhaustion discovery	derived_data/publication_source_tables/CLAIM_TISSUE_STATE_CORRELATIONS.tsv	PTPN22 / T_terminal_exhaustion; field=ci_lower_discovery	0.037	0.0365757236527514	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0140	Figure1B terminal exhaustion discovery	derived_data/publication_source_tables/CLAIM_TISSUE_STATE_CORRELATIONS.tsv	PTPN22 / T_terminal_exhaustion; field=ci_upper_discovery	0.226	0.226272406888771	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0141	Figure1B terminal exhaustion replication	derived_data/publication_source_tables/CLAIM_TISSUE_STATE_CORRELATIONS.tsv	PTPN22 / T_terminal_exhaustion; field=median_patient_rho_replication	0.039	0.0393865165710591	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0142	Figure1B terminal exhaustion replication	derived_data/publication_source_tables/CLAIM_TISSUE_STATE_CORRELATIONS.tsv	PTPN22 / T_terminal_exhaustion; field=ci_lower_replication	0.012	0.0116685263048931	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0143	Figure1B terminal exhaustion replication	derived_data/publication_source_tables/CLAIM_TISSUE_STATE_CORRELATIONS.tsv	PTPN22 / T_terminal_exhaustion; field=ci_upper_replication	0.078	0.0777065192325481	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0144	Figure2F member-omission fidelity ERP117672	derived_data/publication_source_tables/S06_01.tsv	ERP117672 all35 fixed omissions; field=min	0.996998	0.9969981238273923	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0145	Figure2F member-omission fidelity ERP117672	derived_data/publication_source_tables/S06_01.tsv	ERP117672 all35 fixed omissions; field=max	0.999437	0.9994371482176362	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0146	Figure2F member-omission fidelity GSE302495	derived_data/publication_source_tables/S06_01.tsv	GSE302495 all35 fixed omissions; field=min	0.994967	0.994966626545574	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0147	Figure2F member-omission fidelity GSE302495	derived_data/publication_source_tables/S06_01.tsv	GSE302495 all35 fixed omissions; field=max	0.998687	0.9986869460553671	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0149	Unadjusted clinical matched reference ERP	derived_data/publication_source_tables/S13_03.tsv	"{""cohort"": ""ERP117672""}; TSV line 2; field=AF35_percentile"	99.75	99.75	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0150	Unadjusted clinical matched reference ERP	derived_data/publication_source_tables/S13_03.tsv	"{""cohort"": ""ERP117672""}; TSV line 2; field=n_random_ge_AF35"	5	5	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0151	Unadjusted clinical matched reference ERP	derived_data/publication_source_tables/S13_03.tsv	"{""cohort"": ""ERP117672""}; TSV line 2; field=program_n"	2000	2000	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0152	Unadjusted clinical matched reference GSE	derived_data/publication_source_tables/S13_03.tsv	"{""cohort"": ""GSE302495""}; TSV line 3; field=AF35_percentile"	100	100.0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0153	Unadjusted clinical matched reference GSE	derived_data/publication_source_tables/S13_03.tsv	"{""cohort"": ""GSE302495""}; TSV line 3; field=n_random_ge_AF35"	0	0	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q0154	Unadjusted clinical matched reference GSE	derived_data/publication_source_tables/S13_03.tsv	"{""cohort"": ""GSE302495""}; TSV line 3; field=program_n"	2000	2000	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24635	Wu input risk actual per-section count	derived_data/publication_source_tables/S09_03.tsv	11 pretreatment sections; field=total_source_spots	11637	11637	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24636	Wu input risk actual per-section count	derived_data/publication_source_tables/S09_03.tsv	11 pretreatment sections; field=tissue_included_spots	11637	11637	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24637	Wu input risk actual per-section count	derived_data/publication_source_tables/S09_03.tsv	11 pretreatment sections; field=zero_total_count_spots	397	397	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24638	Wu input risk actual per-section count	derived_data/publication_source_tables/S09_03.tsv	11 pretreatment sections; field=zero_count_spots_in_original_analysis	397	397	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24639	GSE206325 atlas cells	derived_data/publication_source_tables/S04_01.tsv	all6states; field=sum n_cells	86864	86864	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24640	Figure1EF pretreatment tumor cells	derived_data/publication_source_tables/S05_04.tsv	6 primary patient rows; field=sum cell_n	9088	9088	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24641	Wu one bounded sensitivity	derived_data/publication_source_tables/S09_05.tsv	line 2; field=effect	.13634	0.136342151258787	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24642	Wu one bounded sensitivity	derived_data/publication_source_tables/S09_05.tsv	line 2; field=bootstrap_ci_low	.02730	0.0272963067377232	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24643	Wu one bounded sensitivity	derived_data/publication_source_tables/S09_05.tsv	line 2; field=bootstrap_ci_high	.24853	0.248530784383367	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
Q24644	Wu one bounded sensitivity	derived_data/publication_source_tables/S09_05.tsv	line 2; field=exact_permutation_p_two_sided	.04545	0.0454545454545455	PASS_LIVE_SOURCE_AND_PUBLIC_DERIVATIVE	Earlier audit label may reference an earlier manuscript location; current Abstract/Results coverage is recorded separately
